id,vehicleId,vehicleName,latitude,longitude,speed,heading,status,timestamp,fuelLevel,engineStatus,roadCondition,trafficCondition,routeName
17,veh-0007,Vehicle_0007,37.5724489,126.9796914,46.08,85.94,NORMAL,2025-01-15 08:15:16,96.26,RUNNING,gentle_curve,heavy,관철동 (젊음의 거리)
18,veh-0007,Vehicle_0007,37.5724577,126.9798472,46.08,85.94,NORMAL,2025-01-15 08:15:17,96.2,RUNNING,gentle_curve,heavy,관철동 (젊음의 거리)
19,veh-0007,Vehicle_0007,37.5724664,126.9800031,46.08,85.94,NORMAL,2025-01-15 08:15:18,96.15,RUNNING,gentle_curve,heavy,관철동 (젊음의 거리)
20,veh-0007,Vehicle_0007,37.5724752,126.980159,47.96,110.8,NORMAL,2025-01-15 08:15:19,96.09,RUNNING,gentle_curve,normal,관철동 (젊음의 거리)
21,veh-0007,Vehicle_0007,37.5724271,126.9803188,47.96,110.8,NORMAL,2025-01-15 08:15:20,96.03,RUNNING,gentle_curve,normal,관철동 (젊음의 거리)
22,veh-0007,Vehicle_0007,37.572379,126.9804786,49.83,104.84,NORMAL,2025-01-15 08:15:21,95.97,RUNNING,normal,normal,관철동 (젊음의 거리)
23,veh-0007,Vehicle_0007,37.572346,126.9806357,49.83,104.84,NORMAL,2025-01-15 08:15:22,95.91,RUNNING,normal,normal,관철동 (젊음의 거리)
24,veh-0007,Vehicle_0007,37.572313,126.9807929,49.83,104.84,NORMAL,2025-01-15 08:15:23,95.85,RUNNING,normal,normal,관철동 (젊음의 거리)
25,veh-0007,Vehicle_0007,37.57228,126.98095,46.28,103.51,NORMAL,2025-01-15 08:15:24,95.8,RUNNING,normal,heavy,관철동 (젊음의 거리)
26,veh-0007,Vehicle_0007,37.5722521,126.9810968,46.28,103.51,NORMAL,2025-01-15 08:15:25,95.74,RUNNING,normal,heavy,관철동 (젊음의 거리)
27,veh-0007,Vehicle_0007,37.5722241,126.9812436,48.15,103.46,NORMAL,2025-01-15 08:15:26,95.68,RUNNING,normal,normal,관철동 (젊음의 거리)
28,veh-0007,Vehicle_0007,37.5721691,126.9815336,50.03,99.51,FAST,2025-01-15 08:15:27,95.62,RUNNING,normal,normal,관철동 (젊음의 거리)
29,veh-0007,Vehicle_0007,37.5721445,126.9817187,50.03,99.51,FAST,2025-01-15 08:15:28,95.56,RUNNING,normal,normal,관철동 (젊음의 거리)
30,veh-0007,Vehicle_0007,37.5721199,126.9819038,50.03,99.51,FAST,2025-01-15 08:15:29,95.5,RUNNING,normal,normal,관철동 (젊음의 거리)
31,veh-0007,Vehicle_0007,37.5720954,126.9820888,50.03,99.51,FAST,2025-01-15 08:15:30,95.44,RUNNING,normal,normal,관철동 (젊음의 거리)
32,veh-0007,Vehicle_0007,37.5720708,126.9822739,50.03,99.51,FAST,2025-01-15 08:15:31,95.38,RUNNING,normal,normal,관철동 (젊음의 거리)
33,veh-0007,Vehicle_0007,37.5720462,126.982459,51.91,95.17,FAST,2025-01-15 08:15:32,95.32,RUNNING,normal,normal,관철동 (젊음의 거리)
34,veh-0007,Vehicle_0007,37.5720242,126.982766,53.79,90.18,FAST,2025-01-15 08:15:33,95.26,RUNNING,normal,normal,관철동 (젊음의 거리)
35,veh-0007,Vehicle_0007,37.5720235,126.9830546,52.18,179.41,FAST,2025-01-15 08:15:34,95.19,RUNNING,curve,normal,관철동 (젊음의 거리)
36,veh-0007,Vehicle_0007,37.5718344,126.983057,52.18,179.41,FAST,2025-01-15 08:15:35,95.13,RUNNING,curve,normal,관철동 (젊음의 거리)
37,veh-0007,Vehicle_0007,37.5716453,126.9830595,48.62,177.8,NORMAL,2025-01-15 08:15:36,95.07,RUNNING,normal,heavy,관철동 (젊음의 거리)
38,veh-0007,Vehicle_0007,37.5715069,126.9830662,48.62,177.8,NORMAL,2025-01-15 08:15:37,95.01,RUNNING,normal,heavy,관철동 (젊음의 거리)
39,veh-0007,Vehicle_0007,37.5713685,126.9830729,45.07,182.93,NORMAL,2025-01-15 08:15:38,94.96,RUNNING,normal,heavy,관철동 (젊음의 거리)
40,veh-0007,Vehicle_0007,37.5712315,126.983064,45.07,182.93,NORMAL,2025-01-15 08:15:39,94.9,RUNNING,normal,heavy,관철동 (젊음의 거리)
41,veh-0007,Vehicle_0007,37.5710945,126.9830552,46.94,184.94,NORMAL,2025-01-15 08:15:40,94.85,RUNNING,normal,normal,관철동 (젊음의 거리)
42,veh-0007,Vehicle_0007,37.5709616,126.9830407,46.94,184.94,NORMAL,2025-01-15 08:15:41,94.79,RUNNING,normal,normal,관철동 (젊음의 거리)
43,veh-0007,Vehicle_0007,37.5708288,126.9830262,46.94,184.94,NORMAL,2025-01-15 08:15:42,94.73,RUNNING,normal,normal,관철동 (젊음의 거리)
44,veh-0007,Vehicle_0007,37.5706959,126.9830117,45.86,185.53,NORMAL,2025-01-15 08:15:43,94.68,RUNNING,normal,heavy,관철동 (젊음의 거리)
45,veh-0007,Vehicle_0007,37.5705502,126.9829939,45.86,185.53,NORMAL,2025-01-15 08:15:44,94.62,RUNNING,normal,heavy,관철동 (젊음의 거리)
46,veh-0007,Vehicle_0007,37.5704046,126.9829761,43.14,182.7,NORMAL,2025-01-15 08:15:45,94.57,RUNNING,normal,normal,관철동 (젊음의 거리)
47,veh-0007,Vehicle_0007,37.5702599,126.9829675,45.02,184.31,NORMAL,2025-01-15 08:15:46,94.51,RUNNING,normal,normal,관철동 (젊음의 거리)
48,veh-0007,Vehicle_0007,37.5702357,126.9829652,41.92,184.16,NORMAL,2025-01-15 08:15:47,94.46,RUNNING,normal,normal,관철동 (젊음의 거리)
49,veh-0007,Vehicle_0007,37.5702074,126.9829626,43.8,181.57,NORMAL,2025-01-15 08:15:48,94.41,RUNNING,normal,normal,관철동 (젊음의 거리)
50,veh-0007,Vehicle_0007,37.5702045,126.9829625,45.68,182.32,NORMAL,2025-01-15 08:15:49,94.35,RUNNING,normal,normal,관철동 (젊음의 거리)
51,veh-0007,Vehicle_0007,37.5701576,126.9829601,43.76,89.86,NORMAL,2025-01-15 08:15:50,94.3,RUNNING,curve,normal,관철동 (젊음의 거리)
52,veh-0007,Vehicle_0007,37.5701578,126.9830647,45.64,89.85,NORMAL,2025-01-15 08:15:51,94.24,RUNNING,normal,normal,관철동 (젊음의 거리)
53,veh-0007,Vehicle_0007,37.5701579,126.9831128,47.52,89.83,NORMAL,2025-01-15 08:15:52,94.18,RUNNING,normal,normal,관철동 (젊음의 거리)
54,veh-0007,Vehicle_0007,37.5701584,126.9833226,49.4,89.4,NORMAL,2025-01-15 08:15:53,94.12,RUNNING,normal,normal,관철동 (젊음의 거리)
55,veh-0007,Vehicle_0007,37.5701598,126.9834882,49.4,89.4,NORMAL,2025-01-15 08:15:54,94.07,RUNNING,normal,normal,관철동 (젊음의 거리)
56,veh-0007,Vehicle_0007,37.5701611,126.9836538,49.4,89.4,NORMAL,2025-01-15 08:15:55,94.01,RUNNING,normal,normal,관철동 (젊음의 거리)
57,veh-0007,Vehicle_0007,37.5701625,126.9838193,49.4,89.4,NORMAL,2025-01-15 08:15:56,93.95,RUNNING,normal,normal,관철동 (젊음의 거리)
58,veh-0007,Vehicle_0007,37.5701639,126.9839849,51.27,83.96,FAST,2025-01-15 08:15:57,93.89,RUNNING,normal,heavy,관철동 (젊음의 거리)
59,veh-0007,Vehicle_0007,37.5701679,126.9840326,48.8,91.32,NORMAL,2025-01-15 08:15:58,93.83,RUNNING,normal,heavy,관철동 (젊음의 거리)
60,veh-0007,Vehicle_0007,37.570164,126.9842454,48.8,91.32,NORMAL,2025-01-15 08:15:59,93.77,RUNNING,normal,heavy,관철동 (젊음의 거리)
61,veh-0007,Vehicle_0007,37.5701601,126.9844582,50.67,89.96,FAST,2025-01-15 08:16:00,93.71,RUNNING,normal,normal,관철동 (젊음의 거리)
62,veh-0007,Vehicle_0007,37.5701602,126.9846206,50.67,89.96,FAST,2025-01-15 08:16:01,93.65,RUNNING,normal,normal,관철동 (젊음의 거리)
63,veh-0007,Vehicle_0007,37.5701603,126.984783,50.67,89.96,FAST,2025-01-15 08:16:02,93.59,RUNNING,normal,normal,관철동 (젊음의 거리)
64,veh-0007,Vehicle_0007,37.5701604,126.9849454,50.67,89.96,FAST,2025-01-15 08:16:03,93.53,RUNNING,normal,normal,관철동 (젊음의 거리)
65,veh-0007,Vehicle_0007,37.5701605,126.9851078,50.67,89.96,FAST,2025-01-15 08:16:04,93.46,RUNNING,normal,normal,관철동 (젊음의 거리)
66,veh-0007,Vehicle_0007,37.5701605,126.9852702,50.67,89.96,FAST,2025-01-15 08:16:05,93.4,RUNNING,normal,normal,관철동 (젊음의 거리)
67,veh-0007,Vehicle_0007,37.5701606,126.9854326,50.67,89.96,FAST,2025-01-15 08:16:06,93.34,RUNNING,normal,normal,관철동 (젊음의 거리)
68,veh-0007,Vehicle_0007,37.5701607,126.985595,50.67,89.96,FAST,2025-01-15 08:16:07,93.28,RUNNING,normal,normal,관철동 (젊음의 거리)
69,veh-0007,Vehicle_0007,37.5701608,126.9857574,52.55,89.32,FAST,2025-01-15 08:16:08,93.22,RUNNING,normal,normal,관철동 (젊음의 거리)
70,veh-0007,Vehicle_0007,37.5701635,126.9860462,53.02,89.3,FAST,2025-01-15 08:16:09,93.16,RUNNING,normal,heavy,관철동 (젊음의 거리)
71,veh-0007,Vehicle_0007,37.5701651,126.9862167,53.02,89.3,FAST,2025-01-15 08:16:10,93.09,RUNNING,normal,heavy,관철동 (젊음의 거리)
72,veh-0007,Vehicle_0007,37.5701668,126.9863872,53.02,89.3,FAST,2025-01-15 08:16:11,93.03,RUNNING,normal,heavy,관철동 (젊음의 거리)
73,veh-0007,Vehicle_0007,37.5701684,126.9865576,53.02,89.3,FAST,2025-01-15 08:16:12,92.97,RUNNING,normal,heavy,관철동 (젊음의 거리)
74,veh-0007,Vehicle_0007,37.5701701,126.9867281,53.02,89.3,FAST,2025-01-15 08:16:13,92.9,RUNNING,normal,heavy,관철동 (젊음의 거리)
75,veh-0007,Vehicle_0007,37.5727157,126.9784059,64.27,193.06,FAST,2025-01-15 08:04:00,78.21,RUNNING,intersection,heavy,관철동 (젊음의 거리)
76,veh-0007,Vehicle_0007,37.5726788,126.9783951,61.09,174.34,FAST,2025-01-15 08:04:01,78.14,RUNNING,gentle_curve,heavy,관철동 (젊음의 거리)
77,veh-0007,Vehicle_0007,37.5726412,126.9783998,63.22,155.59,FAST,2025-01-15 08:04:02,78.07,RUNNING,gentle_curve,normal,관철동 (젊음의 거리)
78,veh-0007,Vehicle_0007,37.5726068,126.9784195,60.04,136.98,FAST,2025-01-15 08:04:03,78.0,RUNNING,gentle_curve,normal,관철동 (젊음의 거리)
79,veh-0007,Vehicle_0007,37.5725792,126.978452,56.86,118.08,FAST,2025-01-15 08:04:04,77.93,RUNNING,gentle_curve,normal,관철동 (젊음의 거리)
80,veh-0007,Vehicle_0007,37.5725614,126.9784941,58.99,99.45,FAST,2025-01-15 08:04:05,77.86,RUNNING,gentle_curve,normal,관철동 (젊음의 거리)
81,veh-0007,Vehicle_0007,37.5725552,126.9785411,61.11,82.42,FAST,2025-01-15 08:04:06,77.79,RUNNING,gentle_curve,normal,관철동 (젊음의 거리)
82,veh-0007,Vehicle_0007,37.5725592,126.978579,62.42,67.71,FAST,2025-01-15 08:04:07,77.72,RUNNING,gentle_curve,normal,관철동 (젊음의 거리)
83,veh-0007,Vehicle_0007,37.5725707,126.9786144,59.24,52.54,FAST,2025-01-15 08:04:08,77.65,RUNNING,gentle_curve,normal,관철동 (젊음의 거리)
84,veh-0007,Vehicle_0007,37.5725891,126.9786447,61.37,37.46,FAST,2025-01-15 08:04:09,77.58,RUNNING,gentle_curve,normal,관철동 (젊음의 거리)
85,veh-0007,Vehicle_0007,37.5726132,126.978668,58.19,126.18,FAST,2025-01-15 08:04:10,77.51,RUNNING,curve,normal,관철동 (젊음의 거리)
86,veh-0007,Vehicle_0007,37.5724771,126.9789028,55.01,102.09,FAST,2025-01-15 08:04:11,77.44,RUNNING,gentle_curve,normal,관철동 (젊음의 거리)
87,veh-0007,Vehicle_0007,37.5724226,126.9792237,51.83,85.94,FAST,2025-01-15 08:04:12,77.38,RUNNING,gentle_curve,heavy,관철동 (젊음의 거리)
88,veh-0007,Vehicle_0007,37.5724331,126.9794108,51.83,85.94,FAST,2025-01-15 08:04:13,77.32,RUNNING,gentle_curve,heavy,관철동 (젊음의 거리)
89,veh-0007,Vehicle_0007,37.5724436,126.9795978,51.83,85.94,FAST,2025-01-15 08:04:14,77.26,RUNNING,gentle_curve,heavy,관철동 (젊음의 거리)
90,veh-0007,Vehicle_0007,37.5724542,126.9797849,51.83,85.94,FAST,2025-01-15 08:04:15,77.2,RUNNING,gentle_curve,heavy,관철동 (젊음의 거리)
91,veh-0007,Vehicle_0007,37.5724647,126.9799719,51.83,85.94,FAST,2025-01-15 08:04:16,77.13,RUNNING,gentle_curve,heavy,관철동 (젊음의 거리)
92,veh-0007,Vehicle_0007,37.5724752,126.980159,48.65,110.8,NORMAL,2025-01-15 08:04:17,77.08,RUNNING,gentle_curve,normal,관철동 (젊음의 거리)
93,veh-0007,Vehicle_0007,37.5724271,126.9803188,48.65,110.8,NORMAL,2025-01-15 08:04:18,77.02,RUNNING,gentle_curve,normal,관철동 (젊음의 거리)
94,veh-0007,Vehicle_0007,37.572379,126.9804786,50.78,104.84,FAST,2025-01-15 08:04:19,76.96,RUNNING,normal,normal,관철동 (젊음의 거리)
95,veh-0007,Vehicle_0007,37.572346,126.9806357,50.78,104.84,FAST,2025-01-15 08:04:20,76.9,RUNNING,normal,normal,관철동 (젊음의 거리)
96,veh-0007,Vehicle_0007,37.572313,126.9807929,50.78,104.84,FAST,2025-01-15 08:04:21,76.83,RUNNING,normal,normal,관철동 (젊음의 거리)
97,veh-0007,Vehicle_0007,37.57228,126.98095,48.38,103.51,NORMAL,2025-01-15 08:04:22,76.78,RUNNING,normal,normal,관철동 (젊음의 거리)
98,veh-0007,Vehicle_0007,37.5722241,126.9812436,50.5,103.46,FAST,2025-01-15 08:04:23,76.72,RUNNING,normal,normal,관철동 (젊음의 거리)
99,veh-0007,Vehicle_0007,37.5721691,126.9815336,52.63,99.51,FAST,2025-01-15 08:04:24,76.65,RUNNING,normal,normal,관철동 (젊음의 거리)
100,veh-0007,Vehicle_0007,37.5721445,126.9817187,52.63,99.51,FAST,2025-01-15 08:04:25,76.59,RUNNING,normal,normal,관철동 (젊음의 거리)
101,veh-0007,Vehicle_0007,37.5721199,126.9819038,52.63,99.51,FAST,2025-01-15 08:04:26,76.53,RUNNING,normal,normal,관철동 (젊음의 거리)
102,veh-0007,Vehicle_0007,37.5720954,126.9820888,52.63,99.51,FAST,2025-01-15 08:04:27,76.47,RUNNING,normal,normal,관철동 (젊음의 거리)
103,veh-0007,Vehicle_0007,37.5720708,126.9822739,52.63,99.51,FAST,2025-01-15 08:04:28,76.4,RUNNING,normal,normal,관철동 (젊음의 거리)
104,veh-0007,Vehicle_0007,37.5720462,126.982459,54.76,95.17,FAST,2025-01-15 08:04:29,76.34,RUNNING,normal,normal,관철동 (젊음의 거리)
105,veh-0007,Vehicle_0007,37.5720242,126.982766,56.89,90.18,FAST,2025-01-15 08:04:30,76.27,RUNNING,normal,normal,관철동 (젊음의 거리)
106,veh-0007,Vehicle_0007,37.5720235,126.9830546,53.71,179.41,FAST,2025-01-15 08:04:31,76.21,RUNNING,curve,normal,관철동 (젊음의 거리)
107,veh-0007,Vehicle_0007,37.5718344,126.983057,53.71,179.41,FAST,2025-01-15 08:04:32,76.14,RUNNING,curve,normal,관철동 (젊음의 거리)
108,veh-0007,Vehicle_0007,37.5716453,126.9830595,55.84,177.8,FAST,2025-01-15 08:04:33,76.08,RUNNING,normal,normal,관철동 (젊음의 거리)
109,veh-0007,Vehicle_0007,37.5713685,126.9830729,52.66,182.93,FAST,2025-01-15 08:04:34,76.02,RUNNING,normal,heavy,관철동 (젊음의 거리)
110,veh-0007,Vehicle_0007,37.5712315,126.983064,52.66,182.93,FAST,2025-01-15 08:04:35,75.95,RUNNING,normal,heavy,관철동 (젊음의 거리)
111,veh-0007,Vehicle_0007,37.5710945,126.9830552,49.48,184.94,NORMAL,2025-01-15 08:04:36,75.89,RUNNING,normal,heavy,관철동 (젊음의 거리)
112,veh-0007,Vehicle_0007,37.5709616,126.9830407,49.48,184.94,NORMAL,2025-01-15 08:04:37,75.83,RUNNING,normal,heavy,관철동 (젊음의 거리)
113,veh-0007,Vehicle_0007,37.5708288,126.9830262,49.48,184.94,NORMAL,2025-01-15 08:04:38,75.77,RUNNING,normal,heavy,관철동 (젊음의 거리)
114,veh-0007,Vehicle_0007,37.5706959,126.9830117,51.61,185.53,FAST,2025-01-15 08:04:39,75.71,RUNNING,normal,heavy,관철동 (젊음의 거리)
115,veh-0007,Vehicle_0007,37.5705502,126.9829939,51.61,185.53,FAST,2025-01-15 08:04:40,75.65,RUNNING,normal,heavy,관철동 (젊음의 거리)
116,veh-0007,Vehicle_0007,37.5704046,126.9829761,48.43,182.7,NORMAL,2025-01-15 08:04:41,75.59,RUNNING,normal,normal,관철동 (젊음의 거리)
117,veh-0007,Vehicle_0007,37.5702599,126.9829675,45.25,184.31,NORMAL,2025-01-15 08:04:42,75.54,RUNNING,normal,normal,관철동 (젊음의 거리)
118,veh-0007,Vehicle_0007,37.5702357,126.9829652,42.07,184.16,NORMAL,2025-01-15 08:04:43,75.49,RUNNING,normal,heavy,관철동 (젊음의 거리)
119,veh-0007,Vehicle_0007,37.5702074,126.9829626,44.2,181.57,NORMAL,2025-01-15 08:04:44,75.43,RUNNING,normal,normal,관철동 (젊음의 거리)
120,veh-0007,Vehicle_0007,37.5702045,126.9829625,46.33,182.32,NORMAL,2025-01-15 08:04:45,75.37,RUNNING,normal,normal,관철동 (젊음의 거리)
121,veh-0007,Vehicle_0007,37.5701576,126.9829601,43.15,89.86,NORMAL,2025-01-15 08:04:46,75.32,RUNNING,curve,heavy,관철동 (젊음의 거리)
122,veh-0007,Vehicle_0007,37.5701578,126.9830647,45.28,89.85,NORMAL,2025-01-15 08:04:47,75.27,RUNNING,normal,normal,관철동 (젊음의 거리)
123,veh-0007,Vehicle_0007,37.5701579,126.9831128,42.1,89.83,NORMAL,2025-01-15 08:04:48,75.21,RUNNING,normal,heavy,관철동 (젊음의 거리)
124,veh-0007,Vehicle_0007,37.5701584,126.9833226,44.23,89.4,NORMAL,2025-01-15 08:04:49,75.16,RUNNING,normal,normal,관철동 (젊음의 거리)
125,veh-0007,Vehicle_0007,37.5701598,126.9834882,44.23,89.4,NORMAL,2025-01-15 08:04:50,75.11,RUNNING,normal,normal,관철동 (젊음의 거리)
126,veh-0007,Vehicle_0007,37.5701611,126.9836538,44.23,89.4,NORMAL,2025-01-15 08:04:51,75.05,RUNNING,normal,normal,관철동 (젊음의 거리)
127,veh-0007,Vehicle_0007,37.5701625,126.9838193,44.23,89.4,NORMAL,2025-01-15 08:04:52,75.0,RUNNING,normal,normal,관철동 (젊음의 거리)
128,veh-0007,Vehicle_0007,37.5701639,126.9839849,46.36,83.96,NORMAL,2025-01-15 08:04:53,74.94,RUNNING,normal,heavy,관철동 (젊음의 거리)
129,veh-0007,Vehicle_0007,37.5701679,126.9840326,48.49,91.32,NORMAL,2025-01-15 08:04:54,74.88,RUNNING,normal,heavy,관철동 (젊음의 거리)
130,veh-0007,Vehicle_0007,37.570164,126.9842454,48.49,91.32,NORMAL,2025-01-15 08:04:55,74.82,RUNNING,normal,heavy,관철동 (젊음의 거리)
131,veh-0007,Vehicle_0007,37.5701601,126.9844582,45.31,89.96,NORMAL,2025-01-15 08:04:56,74.77,RUNNING,normal,normal,관철동 (젊음의 거리)
132,veh-0007,Vehicle_0007,37.5701602,126.9846026,45.31,89.96,NORMAL,2025-01-15 08:04:57,74.71,RUNNING,normal,normal,관철동 (젊음의 거리)
133,veh-0007,Vehicle_0007,37.5701603,126.9847469,45.31,89.96,NORMAL,2025-01-15 08:04:58,74.66,RUNNING,normal,normal,관철동 (젊음의 거리)
134,veh-0007,Vehicle_0007,37.5701603,126.9848913,45.31,89.96,NORMAL,2025-01-15 08:04:59,74.6,RUNNING,normal,normal,관철동 (젊음의 거리)
135,veh-0007,Vehicle_0007,37.5701604,126.9850356,45.31,89.96,NORMAL,2025-01-15 08:05:00,74.55,RUNNING,normal,normal,관철동 (젊음의 거리)
136,veh-0007,Vehicle_0007,37.5701605,126.98518,45.31,89.96,NORMAL,2025-01-15 08:05:01,74.49,RUNNING,normal,normal,관철동 (젊음의 거리)
137,veh-0007,Vehicle_0007,37.5701606,126.9853243,45.31,89.96,NORMAL,2025-01-15 08:05:02,74.44,RUNNING,normal,normal,관철동 (젊음의 거리)
138,veh-0007,Vehicle_0007,37.5701606,126.9854687,45.31,89.96,NORMAL,2025-01-15 08:05:03,74.38,RUNNING,normal,normal,관철동 (젊음의 거리)
139,veh-0007,Vehicle_0007,37.5701607,126.985613,45.31,89.96,NORMAL,2025-01-15 08:05:04,74.33,RUNNING,normal,normal,관철동 (젊음의 거리)
140,veh-0007,Vehicle_0007,37.5701608,126.9857574,47.44,89.32,NORMAL,2025-01-15 08:05:05,74.27,RUNNING,normal,normal,관철동 (젊음의 거리)
141,veh-0007,Vehicle_0007,37.5701635,126.9860462,44.26,89.3,NORMAL,2025-01-15 08:05:06,74.21,RUNNING,normal,heavy,관철동 (젊음의 거리)
142,veh-0007,Vehicle_0007,37.5701649,126.9861883,44.26,89.3,NORMAL,2025-01-15 08:05:07,74.16,RUNNING,normal,heavy,관철동 (젊음의 거리)
143,veh-0007,Vehicle_0007,37.5701662,126.9863303,44.26,89.3,NORMAL,2025-01-15 08:05:08,74.11,RUNNING,normal,heavy,관철동 (젊음의 거리)
144,veh-0007,Vehicle_0007,37.5701676,126.9864724,44.26,89.3,NORMAL,2025-01-15 08:05:09,74.05,RUNNING,normal,heavy,관철동 (젊음의 거리)
145,veh-0007,Vehicle_0007,37.570169,126.9866145,44.26,89.3,NORMAL,2025-01-15 08:05:10,74.0,RUNNING,normal,heavy,관철동 (젊음의 거리)
146,veh-0007,Vehicle_0007,37.5701703,126.9867565,44.26,89.3,NORMAL,2025-01-15 08:05:11,73.94,RUNNING,normal,heavy,관철동 (젊음의 거리)
