id,vehicleId,vehicleName,latitude,longitude,speed,heading,status,timestamp,fuelLevel,engineStatus,roadCondition,trafficCondition,routeName
44,veh-0006,Vehicle_0006,37.5728976,126.9829986,46.76,357.92,NORMAL,2025-01-15 08:07:43,93.6,RUNNING,normal,normal,인사동
45,veh-0006,Vehicle_0006,37.5730413,126.982992,43.75,358.72,NORMAL,2025-01-15 08:07:44,93.54,RUNNING,normal,heavy,인사동
46,veh-0006,Vehicle_0006,37.5731768,126.9829882,43.75,358.72,NORMAL,2025-01-15 08:07:45,93.49,RUNNING,normal,heavy,인사동
47,veh-0006,Vehicle_0006,37.5733122,126.9829844,43.75,358.72,NORMAL,2025-01-15 08:07:46,93.44,RUNNING,normal,heavy,인사동
48,veh-0006,Vehicle_0006,37.5734477,126.9829805,43.75,358.72,NORMAL,2025-01-15 08:07:47,93.38,RUNNING,normal,heavy,인사동
49,veh-0006,Vehicle_0006,37.5735832,126.9829767,45.39,358.13,NORMAL,2025-01-15 08:07:48,93.33,RUNNING,normal,heavy,인사동
50,veh-0006,Vehicle_0006,37.5737285,126.9829707,47.03,356.95,NORMAL,2025-01-15 08:07:49,93.27,RUNNING,normal,normal,인사동
51,veh-0006,Vehicle_0006,37.5738803,126.9829605,48.67,357.36,NORMAL,2025-01-15 08:07:50,93.21,RUNNING,normal,normal,인사동
52,veh-0006,Vehicle_0006,37.5740019,126.9829534,48.67,357.36,NORMAL,2025-01-15 08:07:51,93.15,RUNNING,normal,normal,인사동
53,veh-0006,Vehicle_0006,37.5741236,126.9829464,48.67,357.36,NORMAL,2025-01-15 08:07:52,93.09,RUNNING,normal,normal,인사동
54,veh-0006,Vehicle_0006,37.5742452,126.9829393,48.67,357.36,NORMAL,2025-01-15 08:07:53,93.04,RUNNING,normal,normal,인사동
55,veh-0006,Vehicle_0006,37.5743668,126.9829322,48.67,357.36,NORMAL,2025-01-15 08:07:54,92.98,RUNNING,normal,normal,인사동
56,veh-0006,Vehicle_0006,37.5744885,126.9829252,48.67,357.36,NORMAL,2025-01-15 08:07:55,92.92,RUNNING,normal,normal,인사동
57,veh-0006,Vehicle_0006,37.5746101,126.9829181,50.31,358.17,FAST,2025-01-15 08:07:56,92.86,RUNNING,normal,normal,인사동
58,veh-0006,Vehicle_0006,37.5747926,126.9829108,50.31,358.17,FAST,2025-01-15 08:07:57,92.8,RUNNING,normal,normal,인사동
59,veh-0006,Vehicle_0006,37.5749752,126.9829034,51.95,358.4,FAST,2025-01-15 08:07:58,92.74,RUNNING,normal,normal,인사동
60,veh-0006,Vehicle_0006,37.5750917,126.9828993,53.59,358.93,FAST,2025-01-15 08:07:59,92.67,RUNNING,normal,normal,인사동
61,veh-0006,Vehicle_0006,37.5753219,126.9828939,50.59,1.65,FAST,2025-01-15 08:08:00,92.61,RUNNING,normal,normal,인사동
62,veh-0006,Vehicle_0006,37.5754074,126.982897,47.58,356.36,NORMAL,2025-01-15 08:08:01,92.55,RUNNING,normal,normal,인사동
63,veh-0006,Vehicle_0006,37.5754685,126.9828921,48.82,83.72,NORMAL,2025-01-15 08:08:02,92.5,RUNNING,curve,normal,인사동
64,veh-0006,Vehicle_0006,37.5754855,126.9830871,50.46,70.8,FAST,2025-01-15 08:08:03,92.43,RUNNING,gentle_curve,normal,인사동
65,veh-0006,Vehicle_0006,37.5755284,126.9832425,47.46,141.47,NORMAL,2025-01-15 08:08:04,92.38,RUNNING,curve,heavy,인사동
66,veh-0006,Vehicle_0006,37.5753906,126.983381,47.46,141.47,NORMAL,2025-01-15 08:08:05,92.32,RUNNING,curve,heavy,인사동
67,veh-0006,Vehicle_0006,37.5752528,126.9835194,44.45,149.51,NORMAL,2025-01-15 08:08:06,92.27,RUNNING,normal,heavy,인사동
68,veh-0006,Vehicle_0006,37.5751296,126.9836109,44.45,149.51,NORMAL,2025-01-15 08:08:07,92.21,RUNNING,normal,heavy,인사동
69,veh-0006,Vehicle_0006,37.5750064,126.9837025,44.45,149.51,NORMAL,2025-01-15 08:08:08,92.16,RUNNING,normal,heavy,인사동
70,veh-0006,Vehicle_0006,37.5748832,126.983794,46.09,149.55,NORMAL,2025-01-15 08:08:09,92.1,RUNNING,normal,normal,인사동
71,veh-0006,Vehicle_0006,37.5748534,126.9838161,43.09,140.78,NORMAL,2025-01-15 08:08:10,92.05,RUNNING,normal,normal,인사동
72,veh-0006,Vehicle_0006,37.5747355,126.9839375,43.09,140.78,NORMAL,2025-01-15 08:08:11,91.99,RUNNING,normal,normal,인사동
73,veh-0006,Vehicle_0006,37.5746176,126.9840589,44.73,137.09,NORMAL,2025-01-15 08:08:12,91.94,RUNNING,normal,heavy,인사동
74,veh-0006,Vehicle_0006,37.5745812,126.9841016,46.37,137.05,NORMAL,2025-01-15 08:08:13,91.88,RUNNING,normal,normal,인사동
75,veh-0006,Vehicle_0006,37.5744682,126.9842344,46.37,137.05,NORMAL,2025-01-15 08:08:14,91.83,RUNNING,normal,normal,인사동
76,veh-0006,Vehicle_0006,37.5743551,126.9843672,44.47,137.02,NORMAL,2025-01-15 08:08:15,91.77,RUNNING,normal,heavy,인사동
77,veh-0006,Vehicle_0006,37.5742863,126.9844481,46.11,130.58,NORMAL,2025-01-15 08:08:16,91.72,RUNNING,normal,heavy,인사동
78,veh-0006,Vehicle_0006,37.5741832,126.9846,47.75,130.61,NORMAL,2025-01-15 08:08:17,91.66,RUNNING,normal,normal,인사동
79,veh-0006,Vehicle_0006,37.5741531,126.9846443,49.39,128.71,NORMAL,2025-01-15 08:08:18,91.6,RUNNING,normal,normal,인사동
80,veh-0006,Vehicle_0006,37.5740602,126.9847904,49.39,128.71,NORMAL,2025-01-15 08:08:19,91.54,RUNNING,normal,normal,인사동
81,veh-0006,Vehicle_0006,37.5739674,126.9849366,46.38,132.33,NORMAL,2025-01-15 08:08:20,91.48,RUNNING,normal,heavy,인사동
82,veh-0006,Vehicle_0006,37.5727157,126.9784059,62.29,193.06,FAST,2025-01-15 08:07:00,92.43,RUNNING,intersection,normal,인사동
83,veh-0006,Vehicle_0006,37.5726788,126.9783951,64.05,174.34,FAST,2025-01-15 08:07:01,92.36,RUNNING,gentle_curve,normal,인사동
84,veh-0006,Vehicle_0006,37.5726412,126.9783998,60.86,155.59,FAST,2025-01-15 08:07:02,92.29,RUNNING,gentle_curve,normal,인사동
85,veh-0006,Vehicle_0006,37.5726068,126.9784195,57.68,136.98,FAST,2025-01-15 08:07:03,92.22,RUNNING,gentle_curve,normal,인사동
86,veh-0006,Vehicle_0006,37.5725792,126.978452,54.49,118.08,FAST,2025-01-15 08:07:04,92.15,RUNNING,gentle_curve,heavy,인사동
87,veh-0006,Vehicle_0006,37.5725614,126.9784941,51.3,99.45,FAST,2025-01-15 08:07:05,92.09,RUNNING,gentle_curve,normal,인사동
88,veh-0006,Vehicle_0006,37.5725552,126.9785411,52.98,82.42,FAST,2025-01-15 08:07:06,92.03,RUNNING,gentle_curve,normal,인사동
89,veh-0006,Vehicle_0006,37.5725592,126.978579,49.8,67.71,NORMAL,2025-01-15 08:07:07,91.97,RUNNING,gentle_curve,heavy,인사동
90,veh-0006,Vehicle_0006,37.5725707,126.9786144,46.61,52.54,NORMAL,2025-01-15 08:07:08,91.91,RUNNING,gentle_curve,heavy,인사동
91,veh-0006,Vehicle_0006,37.5725891,126.9786447,48.37,37.46,NORMAL,2025-01-15 08:07:09,91.85,RUNNING,gentle_curve,normal,인사동
92,veh-0006,Vehicle_0006,37.5726132,126.978668,50.13,126.18,FAST,2025-01-15 08:07:10,91.79,RUNNING,curve,normal,인사동
93,veh-0006,Vehicle_0006,37.5724771,126.9789028,51.89,102.09,FAST,2025-01-15 08:07:11,91.73,RUNNING,gentle_curve,heavy,인사동
94,veh-0006,Vehicle_0006,37.5724498,126.9790632,51.89,102.09,FAST,2025-01-15 08:07:12,91.67,RUNNING,gentle_curve,heavy,인사동
95,veh-0006,Vehicle_0006,37.5724226,126.9792237,53.65,85.94,FAST,2025-01-15 08:07:13,91.61,RUNNING,gentle_curve,normal,인사동
96,veh-0006,Vehicle_0006,37.5724331,126.9794108,53.65,85.94,FAST,2025-01-15 08:07:14,91.54,RUNNING,gentle_curve,normal,인사동
97,veh-0006,Vehicle_0006,37.5724436,126.9795978,53.65,85.94,FAST,2025-01-15 08:07:15,91.48,RUNNING,gentle_curve,normal,인사동
98,veh-0006,Vehicle_0006,37.5724542,126.9797849,53.65,85.94,FAST,2025-01-15 08:07:16,91.42,RUNNING,gentle_curve,normal,인사동
99,veh-0006,Vehicle_0006,37.5724647,126.9799719,53.65,85.94,FAST,2025-01-15 08:07:17,91.35,RUNNING,gentle_curve,normal,인사동
100,veh-0006,Vehicle_0006,37.5724752,126.980159,55.41,110.8,FAST,2025-01-15 08:07:18,91.29,RUNNING,gentle_curve,normal,인사동
101,veh-0006,Vehicle_0006,37.572379,126.9804786,57.17,104.84,FAST,2025-01-15 08:07:19,91.22,RUNNING,normal,normal,인사동
102,veh-0006,Vehicle_0006,37.5723295,126.9807143,57.17,104.84,FAST,2025-01-15 08:07:20,91.15,RUNNING,normal,normal,인사동
103,veh-0006,Vehicle_0006,37.57228,126.98095,58.93,103.51,FAST,2025-01-15 08:07:21,91.08,RUNNING,normal,normal,인사동
104,veh-0006,Vehicle_0006,37.5722241,126.9812436,60.69,103.46,FAST,2025-01-15 08:07:22,91.01,RUNNING,normal,normal,인사동
105,veh-0006,Vehicle_0006,37.5721691,126.9815336,57.5,99.51,FAST,2025-01-15 08:07:23,90.95,RUNNING,normal,heavy,인사동
106,veh-0006,Vehicle_0006,37.5721445,126.9817187,57.5,99.51,FAST,2025-01-15 08:07:24,90.88,RUNNING,normal,heavy,인사동
107,veh-0006,Vehicle_0006,37.5721199,126.9819038,57.5,99.51,FAST,2025-01-15 08:07:25,90.81,RUNNING,normal,heavy,인사동
108,veh-0006,Vehicle_0006,37.5720954,126.9820888,57.5,99.51,FAST,2025-01-15 08:07:26,90.74,RUNNING,normal,heavy,인사동
109,veh-0006,Vehicle_0006,37.5720708,126.9822739,57.5,99.51,FAST,2025-01-15 08:07:27,90.68,RUNNING,normal,heavy,인사동
110,veh-0006,Vehicle_0006,37.5720462,126.982459,54.31,95.17,FAST,2025-01-15 08:07:28,90.61,RUNNING,normal,normal,인사동
111,veh-0006,Vehicle_0006,37.5720242,126.982766,56.07,90.18,FAST,2025-01-15 08:07:29,90.55,RUNNING,normal,normal,인사동
112,veh-0006,Vehicle_0006,37.5720235,126.9830546,52.88,358.47,FAST,2025-01-15 08:07:30,90.48,RUNNING,curve,normal,인사동
113,veh-0006,Vehicle_0006,37.5721924,126.9830489,52.88,358.47,FAST,2025-01-15 08:07:31,90.42,RUNNING,curve,normal,인사동
114,veh-0006,Vehicle_0006,37.5723613,126.9830432,49.7,356.23,NORMAL,2025-01-15 08:07:32,90.36,RUNNING,normal,heavy,인사동
115,veh-0006,Vehicle_0006,37.5724954,126.983032,49.7,356.23,NORMAL,2025-01-15 08:07:33,90.3,RUNNING,normal,heavy,인사동
116,veh-0006,Vehicle_0006,37.5726294,126.9830209,49.7,356.23,NORMAL,2025-01-15 08:07:34,90.24,RUNNING,normal,heavy,인사동
117,veh-0006,Vehicle_0006,37.5727635,126.9830098,49.7,356.23,NORMAL,2025-01-15 08:07:35,90.18,RUNNING,normal,heavy,인사동
118,veh-0006,Vehicle_0006,37.5728976,126.9829986,51.45,357.92,FAST,2025-01-15 08:07:36,90.12,RUNNING,normal,normal,인사동
119,veh-0006,Vehicle_0006,37.5730413,126.982992,48.27,358.72,NORMAL,2025-01-15 08:07:37,90.06,RUNNING,normal,heavy,인사동
120,veh-0006,Vehicle_0006,37.5731768,126.9829882,48.27,358.72,NORMAL,2025-01-15 08:07:38,90.0,RUNNING,normal,heavy,인사동
121,veh-0006,Vehicle_0006,37.5733122,126.9829844,48.27,358.72,NORMAL,2025-01-15 08:07:39,89.94,RUNNING,normal,heavy,인사동
122,veh-0006,Vehicle_0006,37.5734477,126.9829805,48.27,358.72,NORMAL,2025-01-15 08:07:40,89.89,RUNNING,normal,heavy,인사동
123,veh-0006,Vehicle_0006,37.5735832,126.9829767,49.42,358.13,NORMAL,2025-01-15 08:07:41,89.83,RUNNING,normal,heavy,인사동
124,veh-0006,Vehicle_0006,37.5737285,126.9829707,51.18,356.95,FAST,2025-01-15 08:07:42,89.77,RUNNING,normal,normal,인사동
125,veh-0006,Vehicle_0006,37.5738803,126.9829605,52.94,357.36,FAST,2025-01-15 08:07:43,89.7,RUNNING,normal,normal,인사동
126,veh-0006,Vehicle_0006,37.5740263,126.982952,52.94,357.36,FAST,2025-01-15 08:07:44,89.64,RUNNING,normal,normal,인사동
127,veh-0006,Vehicle_0006,37.5741722,126.9829435,52.94,357.36,FAST,2025-01-15 08:07:45,89.58,RUNNING,normal,normal,인사동
128,veh-0006,Vehicle_0006,37.5743182,126.9829351,52.94,357.36,FAST,2025-01-15 08:07:46,89.51,RUNNING,normal,normal,인사동
129,veh-0006,Vehicle_0006,37.5744641,126.9829266,52.94,357.36,FAST,2025-01-15 08:07:47,89.45,RUNNING,normal,normal,인사동
130,veh-0006,Vehicle_0006,37.5746101,126.9829181,54.7,358.17,FAST,2025-01-15 08:07:48,89.39,RUNNING,normal,normal,인사동
131,veh-0006,Vehicle_0006,37.5747926,126.9829108,54.7,358.17,FAST,2025-01-15 08:07:49,89.32,RUNNING,normal,normal,인사동
132,veh-0006,Vehicle_0006,37.5749752,126.9829034,51.51,358.4,FAST,2025-01-15 08:07:50,89.26,RUNNING,normal,heavy,인사동
133,veh-0006,Vehicle_0006,37.5750917,126.9828993,48.33,358.93,NORMAL,2025-01-15 08:07:51,89.2,RUNNING,normal,normal,인사동
134,veh-0006,Vehicle_0006,37.5753219,126.9828939,45.14,1.65,NORMAL,2025-01-15 08:07:52,89.15,RUNNING,normal,normal,인사동
135,veh-0006,Vehicle_0006,37.5754074,126.982897,46.9,356.36,NORMAL,2025-01-15 08:07:53,89.09,RUNNING,normal,normal,인사동
136,veh-0006,Vehicle_0006,37.5754685,126.9828921,43.71,83.72,NORMAL,2025-01-15 08:07:54,89.04,RUNNING,curve,normal,인사동
137,veh-0006,Vehicle_0006,37.5754855,126.9830871,42.77,70.8,NORMAL,2025-01-15 08:07:55,88.98,RUNNING,gentle_curve,heavy,인사동
138,veh-0006,Vehicle_0006,37.5755284,126.9832425,44.53,141.47,NORMAL,2025-01-15 08:07:56,88.93,RUNNING,curve,normal,인사동
139,veh-0006,Vehicle_0006,37.5754365,126.9833348,44.53,141.47,NORMAL,2025-01-15 08:07:57,88.87,RUNNING,curve,normal,인사동
140,veh-0006,Vehicle_0006,37.5753447,126.9834271,44.53,141.47,NORMAL,2025-01-15 08:07:58,88.82,RUNNING,curve,normal,인사동
141,veh-0006,Vehicle_0006,37.5752528,126.9835194,44.59,149.51,NORMAL,2025-01-15 08:07:59,88.77,RUNNING,normal,heavy,인사동
142,veh-0006,Vehicle_0006,37.5751296,126.9836109,44.59,149.51,NORMAL,2025-01-15 08:08:00,88.71,RUNNING,normal,heavy,인사동
143,veh-0006,Vehicle_0006,37.5750064,126.9837025,44.59,149.51,NORMAL,2025-01-15 08:08:01,88.66,RUNNING,normal,heavy,인사동
144,veh-0006,Vehicle_0006,37.5748832,126.983794,46.35,149.55,NORMAL,2025-01-15 08:08:02,88.6,RUNNING,normal,normal,인사동
145,veh-0006,Vehicle_0006,37.5748534,126.9838161,48.11,140.78,NORMAL,2025-01-15 08:08:03,88.54,RUNNING,normal,normal,인사동
146,veh-0006,Vehicle_0006,37.5747355,126.9839375,48.11,140.78,NORMAL,2025-01-15 08:08:04,88.48,RUNNING,normal,normal,인사동
147,veh-0006,Vehicle_0006,37.5746176,126.9840589,49.87,137.09,NORMAL,2025-01-15 08:08:05,88.42,RUNNING,normal,normal,인사동
148,veh-0006,Vehicle_0006,37.5745812,126.9841016,51.63,137.05,FAST,2025-01-15 08:08:06,88.36,RUNNING,normal,normal,인사동
149,veh-0006,Vehicle_0006,37.5744682,126.9842344,51.63,137.05,FAST,2025-01-15 08:08:07,88.3,RUNNING,normal,normal,인사동
150,veh-0006,Vehicle_0006,37.5743551,126.9843672,48.44,137.02,NORMAL,2025-01-15 08:08:08,88.24,RUNNING,normal,heavy,인사동
151,veh-0006,Vehicle_0006,37.5742863,126.9844481,45.26,130.58,NORMAL,2025-01-15 08:08:09,88.19,RUNNING,normal,heavy,인사동
152,veh-0006,Vehicle_0006,37.5741832,126.9846,42.07,130.61,NORMAL,2025-01-15 08:08:10,88.13,RUNNING,normal,heavy,인사동
153,veh-0006,Vehicle_0006,37.5741531,126.9846443,42.47,128.71,NORMAL,2025-01-15 08:08:11,88.08,RUNNING,normal,normal,인사동
154,veh-0006,Vehicle_0006,37.5740602,126.9847904,42.47,128.71,NORMAL,2025-01-15 08:08:12,88.03,RUNNING,normal,normal,인사동
155,veh-0006,Vehicle_0006,37.5739674,126.9849366,40.0,132.33,NORMAL,2025-01-15 08:08:13,87.98,RUNNING,normal,heavy,인사동
